RowId,SchoolYear,OrganizationLevelId,OrganizationLevel,OrganizationId,OrganizationName,County,ESDOrganizationId,ESDName,LEAOrganizationId,LEACode,LEAName,SchoolOrganizationId,SchoolCode,SchoolName,TeacherTotal,StudentTotal,StudentToTeacherRatio,IsEEValidated,DataAsOf
9272,2020-21,4,School,101236,Enumclaw Middle School,King,100006,Puget Sound Educational Service District 121,100080,17216,Enumclaw School District,101236,4210,Enumclaw Middle School,33,510,15.5,1,1/10/25
9273,2020-21,4,School,101231,Enumclaw Sr High School,King,100006,Puget Sound Educational Service District 121,100080,17216,Enumclaw School District,101231,3330,Enumclaw Sr High School,73,1318,18.1,1,1/10/25
9274,2020-21,4,School,106087,JJ Smith Elementary,King,100006,Puget Sound Educational Service District 121,100080,17216,Enumclaw School District,106087,5491,JJ Smith Elementary,4,84,21,1,1/10/25
9275,2020-21,4,School,101234,Southwood Elementary School,King,100006,Puget Sound Educational Service District 121,100080,17216,Enumclaw School District,101234,3739,Southwood Elementary School,29,299,10.3,1,1/10/25
9276,2020-21,4,School,101228,Special Ed School,King,100006,Puget Sound Educational Service District 121,100080,17216,Enumclaw School District,101228,1523,Special Ed School,0,8,NULL,0,1/10/25
9277,2020-21,4,School,101237,Sunrise Elementary,King,100006,Puget Sound Educational Service District 121,100080,17216,Enumclaw School District,101237,4289,Sunrise Elementary,32,426,13.3,1,1/10/25
9278,2020-21,4,School,101238,Thunder Mountain Middle School,King,100006,Puget Sound Educational Service District 121,100080,17216,Enumclaw School District,101238,4550,Thunder Mountain Middle School,28,471,16.8,1,1/10/25
9279,2020-21,4,School,101233,Westwood Elementary School,King,100006,Puget Sound Educational Service District 121,100080,17216,Enumclaw School District,101233,3585,Westwood Elementary School,32,300,9.4,1,1/10/25
9280,2020-21,4,School,100847,Beezley Springs Elementary,Grant,100008,North Central Educational Service District 171,100081,13165,Ephrata School District,100847,4229,Beezley Springs Elementary,0,15,NULL,0,1/10/25
9281,2020-21,4,School,100840,Columbia Ridge Elementary,Grant,100008,North Central Educational Service District 171,100081,13165,Ephrata School District,100840,2793,Columbia Ridge Elementary,30,406,13.5,1,1/10/25
9282,2020-21,4,School,100841,Ephrata High School,Grant,100008,North Central Educational Service District 171,100081,13165,Ephrata School District,100841,2920,Ephrata High School,45,826,18.4,1,1/10/25
9283,2020-21,4,School,100844,Ephrata Middle School,Grant,100008,North Central Educational Service District 171,100081,13165,Ephrata School District,100844,3373,Ephrata Middle School,23,434,18.9,1,1/10/25
9284,2020-21,4,School,100842,Grant Elementary,Grant,100008,North Central Educational Service District 171,100081,13165,Ephrata School District,100842,3092,Grant Elementary,32,457,14.3,1,1/10/25
9285,2020-21,4,School,100839,Parkway School,Grant,100008,North Central Educational Service District 171,100081,13165,Ephrata School District,100839,2695,Parkway School,23,382,16.6,1,1/10/25
9286,2020-21,4,School,106080,Sage Hills Open Doors Youth Re-Engagement Program,Grant,100008,North Central Educational Service District 171,100081,13165,Ephrata School District,106080,5497,Sage Hills Open Doors Youth Re-Engagement Program,0,24,NULL,0,1/10/25
9287,2020-21,4,School,106202,Tiger Cubs ECEAP,Grant,100008,North Central Educational Service District 171,100081,13165,Ephrata School District,106202,5553,Tiger Cubs ECEAP,0,55,NULL,0,1/10/25
9288,2020-21,4,School,102762,Martin Hall Detention Ctr,Spokane,100001,Educational Service District 101,100001,32801,ESD 101 acting as a school district,102762,3352,Martin Hall Detention Ctr,1,16,16,1,1/10/25
9289,2020-21,4,School,105985,NEWESD 101 Open Doors,Spokane,100001,Educational Service District 101,100001,32801,ESD 101 acting as a school district,105985,5434,NEWESD 101 Open Doors,0,62,NULL,0,1/10/25
9290,2020-21,4,School,103842,Spokane Juvenile Detention School,Spokane,100001,Educational Service District 101,100001,32801,ESD 101 acting as a school district,103842,3526,Spokane Juvenile Detention School,2,10,5,1,1/10/25
9291,2020-21,4,School,103843,Structural Alt Confinement School,Spokane,100001,Educational Service District 101,100001,32801,ESD 101 acting as a school district,103843,3507,Structural Alt Confinement School,2,16,8,1,1/10/25
9292,2020-21,4,School,106227,ESD 105 Open Doors,Yakima,100002,Educational Service District 105,100002,39801,ESD 105 acting as a school district,106227,5578,ESD 105 Open Doors,1,48,48,1,1/10/25
9293,2020-21,4,School,105535,Clark County Juvenile Detention School,Clark,100003,Educational Service District 112,100003,6801,ESD 112 acting as a school district,105535,5290,Clark County Juvenile Detention School,1,0,0,1,1/10/25
9294,2020-21,4,School,100711,Cowlitz County Youth Services Center,Clark,100003,Educational Service District 112,100003,6801,ESD 112 acting as a school district,100711,3294,Cowlitz County Youth Services Center,1,11,11,1,1/10/25
9295,2020-21,4,School,105903,ESD 112 Open Doors Reengagement,Clark,100003,Educational Service District 112,100003,6801,ESD 112 acting as a school district,105903,5398,ESD 112 Open Doors Reengagement,0,168,NULL,0,1/10/25
9296,2020-21,4,School,105570,ESD 113 Consortium Reengagement Program,Thurston,100004,Capital Region ESD 113,100004,34801,ESD 113 acting as a school district,105570,5305,ESD 113 Consortium Reengagement Program,3,332,110.7,1,1/10/25
9297,2020-21,4,School,100483,Clallam Co Juvenile Detention,Kitsap,100005,Olympic Educational Service District 114,100005,18801,ESD 114 acting as a school district,100483,3143,Clallam Co Juvenile Detention,0,0,NULL,0,1/10/25
9298,2020-21,4,School,101750,Kitsap Co Detention Ctr,Kitsap,100005,Olympic Educational Service District 114,100005,18801,ESD 114 acting as a school district,101750,3481,Kitsap Co Detention Ctr,2,0,0,1,1/10/25
9299,2020-21,4,School,105908,Ugrad � ESD123 Re-Engagement Program,Franklin,100007,Educational Service District 123,100007,11801,ESD 123 acting as a school district,105908,5403,Ugrad � ESD123 Re-Engagement Program,2,122,61,1,1/10/25
9300,2020-21,4,School,106084,Open Doors - Youth Reengagement Program,Skagit,100009,Northwest Educational Service District 189,100009,29801,ESD 189 acting as a school district,106084,5501,Open Doors - Youth Reengagement Program,0,5,NULL,0,1/10/25
9301,2020-21,4,School,102434,Pass Program,Skagit,100009,Northwest Educational Service District 189,100009,29801,ESD 189 acting as a school district,102434,1811,Pass Program,0,NULL,NULL,0,1/10/25
9302,2020-21,4,School,102410,Skagit County Detention Center,Skagit,100009,Northwest Educational Service District 189,100009,29801,ESD 189 acting as a school district,102410,3363,Skagit County Detention Center,1,7,7,1,1/10/25
9303,2020-21,4,School,102441,Snohomish Detention Center,Skagit,100009,Northwest Educational Service District 189,100009,29801,ESD 189 acting as a school district,102441,2601,Snohomish Detention Center,2,NULL,NULL,1,1/10/25
9304,2020-21,4,School,103068,Whatcom Co Detention Center,Skagit,100009,Northwest Educational Service District 189,100009,29801,ESD 189 acting as a school district,103068,3420,Whatcom Co Detention Center,1,0,0,1,1/10/25
9305,2020-21,4,School,101825,Evaline Elementary School,Lewis,100004,Capital Region ESD 113,100082,21036,Evaline School District,101825,2355,Evaline Elementary School,5,51,10.2,1,1/10/25
9306,2020-21,4,School,102450,Cascade High School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102450,3407,Cascade High School,91,1833,20.1,1,1/10/25
9307,2020-21,4,School,102464,Cedar Wood Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102464,4382,Cedar Wood Elementary,45,699,15.5,1,1/10/25
9308,2020-21,4,School,102453,Eisenhower Middle School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102453,3752,Eisenhower Middle School,47,971,20.7,1,1/10/25
9309,2020-21,4,School,102448,Emerson Elementary School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102448,3184,Emerson Elementary School,43,600,14,1,1/10/25
9310,2020-21,4,School,102437,Everett High School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102437,2126,Everett High School,84,1476,17.6,1,1/10/25
9311,2020-21,4,School,105652,Everett Reengagement Academy,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,105652,5330,Everett Reengagement Academy,8,127,15.9,1,1/10/25
9312,2020-21,4,School,102449,Evergreen Middle School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102449,3253,Evergreen Middle School,63,1035,16.4,1,1/10/25
9313,2020-21,4,School,104350,Forest View Elementary School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,104350,5091,Forest View Elementary School,40,632,15.8,1,1/10/25
9314,2020-21,4,School,102436,Garfield Elementary School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102436,2065,Garfield Elementary School,28,389,13.9,1,1/10/25
9315,2020-21,4,School,102465,Gateway Middle School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102465,4437,Gateway Middle School,48,978,20.4,1,1/10/25
9316,2020-21,4,School,102446,Hawthorne Elementary School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102446,2883,Hawthorne Elementary School,37,472,12.8,1,1/10/25
9317,2020-21,4,School,102463,Heatherwood Middle School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102463,4334,Heatherwood Middle School,52,997,19.2,1,1/10/25
9318,2020-21,4,School,102466,Henry M. Jackson High School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102466,4438,Henry M. Jackson High School,107,2266,21.2,1,1/10/25
9319,2020-21,4,School,102443,Jackson Elementary School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102443,2751,Jackson Elementary School,26,290,11.2,1,1/10/25
9320,2020-21,4,School,102451,Jefferson Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102451,3533,Jefferson Elementary,38,494,13,1,1/10/25
9321,2020-21,4,School,102445,Lowell Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102445,2811,Lowell Elementary,36,545,15.1,1,1/10/25
9322,2020-21,4,School,102442,Madison Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102442,2669,Madison Elementary,32,407,12.7,1,1/10/25
9323,2020-21,4,School,102461,Mill Creek Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102461,4316,Mill Creek Elementary,41,648,15.8,1,1/10/25
9324,2020-21,4,School,102452,Monroe Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102452,3686,Monroe Elementary,35,496,14.2,1,1/10/25
9325,2020-21,4,School,102439,North Middle School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102439,2364,North Middle School,41,724,17.7,1,1/10/25
9326,2020-21,4,School,102429,NW Learning Center,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102429,1663,NW Learning Center,0,0,NULL,0,1/10/25
9327,2020-21,4,School,102467,Penny Creek Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102467,4530,Penny Creek Elementary,40,661,16.5,1,1/10/25
9328,2020-21,4,School,103847,Port Gardner,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,103847,1907,Port Gardner,9,114,12.7,1,1/10/25
9329,2020-21,4,School,102459,Sequoia High School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102459,4137,Sequoia High School,21,161,7.7,1,1/10/25
9330,2020-21,4,School,102460,Silver Firs Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102460,4298,Silver Firs Elementary,45,527,11.7,1,1/10/25
9331,2020-21,4,School,102440,Silver Lake Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102440,2545,Silver Lake Elementary,39,578,14.8,1,1/10/25
9332,2020-21,4,School,102433,Sno Co Jail,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102433,1810,Sno Co Jail,0,NULL,NULL,0,1/10/25
9333,2020-21,4,School,102455,Special Services,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102455,3903,Special Services,0,22,NULL,0,1/10/25
9334,2020-21,4,School,106219,Tambark Creek Elementary School,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,106219,5570,Tambark Creek Elementary School,44,693,15.8,1,1/10/25
9335,2020-21,4,School,102447,View Ridge Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102447,3002,View Ridge Elementary,37,505,13.6,1,1/10/25
9336,2020-21,4,School,102444,Whittier Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102444,2752,Whittier Elementary,29,429,14.8,1,1/10/25
9337,2020-21,4,School,102458,Woodside Elementary,Snohomish,100009,Northwest Educational Service District 189,100083,31002,Everett School District,102458,4125,Woodside Elementary,38,528,13.9,1,1/10/25
9338,2020-21,4,School,100613,Burnt Bridge Creek Elementary Sch,Clark,100003,Educational Service District 112,100084,6114,Evergreen School District (Clark),100613,4299,Burnt Bridge Creek Elementary Sch,44,407,9.3,1,1/10/25
9339,2020-21,4,School,100599,Burton Elementary School,Clark,100003,Educational Service District 112,100084,6114,Evergreen School District (Clark),100599,3736,Burton Elementary School,47,353,7.5,1,1/10/25
